longitude,latitude,routine,start_at,user_id,end_at,weekday
127.3565533,36.3653689,INDOOR,2019-05-05 16:15:00+09:00,P3019,2019-05-05 16:30:00+09:00,6
127.3565678,36.3653603,INDOOR,2019-05-05 20:00:00+09:00,P3019,2019-05-05 20:15:00+09:00,6
127.3565581,36.3653877,INDOOR,2019-05-05 23:45:00+09:00,P3019,2019-05-06 00:00:00+09:00,6
127.356558,36.3653776,INDOOR,2019-05-06 08:00:00+09:00,P3019,2019-05-06 08:15:00+09:00,0
127.3565638,36.3653651,INDOOR,2019-05-06 08:15:00+09:00,P3019,2019-05-06 08:30:00+09:00,0
127.3565788,36.3656654,INDOOR,2019-05-06 09:30:00+09:00,P3019,2019-05-06 09:45:00+09:00,0
127.3565626,36.3654318,INDOOR,2019-05-06 09:45:00+09:00,P3019,2019-05-06 10:00:00+09:00,0
127.3565628,36.36537,INDOOR,2019-05-06 10:45:00+09:00,P3019,2019-05-06 11:00:00+09:00,0
127.356564,36.3653633,INDOOR,2019-05-06 13:15:00+09:00,P3019,2019-05-06 13:30:00+09:00,0
127.3565531,36.3653682,INDOOR,2019-05-06 16:00:00+09:00,P3019,2019-05-06 16:15:00+09:00,0
127.3565638,36.3653668,INDOOR,2019-05-06 17:15:00+09:00,P3019,2019-05-06 17:30:00+09:00,0
